STT,long,lat
4710,104.30895880,22.55778330
4711,104.30900980,22.55788610
4712,104.30920670,22.55807820
4713,104.30935710,22.55816680
4714,104.31031870,22.55873320
4715,104.31056410,22.55888680
4716,104.31083500,22.55910230
4717,104.31099330,22.55919890
4718,104.31113140,22.55923480
4719,104.31124810,22.55924720
4720,104.31136880,22.55922240
4721,104.31147340,22.55922240
4722,104.31161820,22.55927940
4723,104.31177380,22.55935620
4724,104.31189180,22.55942430
4725,104.31197090,22.55952090
4726,104.31199370,22.55958900
4727,104.31202990,22.55964970
4728,104.31208630,22.55972650
4729,104.31215060,22.55989240
4730,104.31219890,22.56003730
4731,104.31227530,22.56029990
4732,104.31230360,22.56035430
4733,104.31233700,22.56039650
4734,104.31239340,22.56044600
4735,104.31284670,22.56075940
4736,104.31291770,22.56082130
4737,104.31316270,22.56107230
4738,104.31353420,22.56146490
4739,104.31359370,22.56153590
4740,104.31385250,22.56186650
4741,104.31388960,22.56192680
4742,104.31400140,22.56221330
4743,104.31402550,22.56225170
4744,104.31406710,22.56229010
4745,104.31432950,22.56249280
4746,104.31435900,22.56252010
4747,104.31438220,22.56255390
4748,104.31438710,22.56259430
4749,104.31438620,22.56264060
4750,104.31437280,22.56269380
4751,104.31429770,22.56292540
4752,104.31429370,22.56298120
4753,104.31430530,22.56303890
4754,104.31436570,22.56318640
4755,104.31450830,22.56346910
4756,104.31460350,22.56368830
4757,104.31472290,22.56398180
4758,104.31481810,22.56418250
4759,104.31485570,22.56424310
4760,104.31490120,22.56429890
4761,104.31496160,22.56434220
4762,104.31503000,22.56436950
4763,104.31511180,22.56439050
4764,104.31526340,22.56440530
4765,104.31549270,22.56446110
4766,104.31562680,22.56450200
4767,104.31571660,22.56453290
4768,104.31586150,22.56452670
4769,104.31605320,22.56450690
4770,104.31616590,22.56451310
4771,104.31625440,22.56452670
4772,104.31633160,22.56455150
4773,104.31634690,22.56455650
4774,104.31647030,22.56464130
4775,104.31658030,22.56473970
4776,104.31668360,22.56480170
4777,104.31675460,22.56483820
4778,104.31685990,22.56487290
4779,104.31695200,22.56488310
4780,104.31708700,22.56490100
4781,104.31730050,22.56493230
4782,104.31752170,22.56494040
4783,104.31774570,22.56490320
4784,104.31779800,22.56488720
4785,104.31809310,22.56479670
4786,104.31825940,22.56477440
4787,104.31856510,22.56470260
4788,104.31890440,22.56466670
4789,104.31927460,22.56460230
4790,104.31958440,22.56456640
4791,104.31982580,22.56452180
4792,104.32009670,22.56447600
4793,104.32021200,22.56446480
4794,104.32030050,22.56446610
4795,104.32039310,22.56447220
4796,104.32054460,22.56455400
4797,104.32070820,22.56472490
4798,104.32100730,22.56499610
4799,104.32110650,22.56511380
4800,104.32118560,22.56524870
4801,104.32123930,22.56535150
4802,104.32128620,22.56542960
4803,104.32134930,22.56550390
4804,104.32139890,22.56555220
4805,104.32146060,22.56559060
4806,104.32152630,22.56562650
4807,104.32159070,22.56567850
4808,104.32162020,22.56572060
4809,104.32163220,22.56578130
4810,104.32163030,22.56586650
4811,104.32162550,22.56609210
4812,104.32164300,22.56616640
4813,104.32169260,22.56626050
4814,104.32176100,22.56635470
4815,104.32184680,22.56641910
4816,104.32200770,22.56650200
4817,104.32259380,22.56672000
4818,104.32269300,22.56678440
4819,104.32279900,22.56685990
4820,104.32295590,22.56692560
4821,104.32327510,22.56700360
4822,104.32374580,22.56719560
4823,104.32394160,22.56731820
4824,104.32406370,22.56743080
4825,104.32421910,22.56759670
4826,104.32425810,22.56764010
4827,104.32434260,22.56779740
4828,104.32438280,22.56804760
4829,104.32439630,22.56823950
4830,104.32439760,22.56833240
4831,104.32437610,22.56839680
4832,104.32433860,22.56845380
4833,104.32428760,22.56849460
4834,104.32420850,22.56852930
4835,104.32410520,22.56855900
4836,104.32402880,22.56859370
4837,104.32396170,22.56864080
4838,104.32389740,22.56872620
4839,104.32383120,22.56889550
4840,104.32379010,22.56904570
4841,104.32374720,22.56915350
4842,104.32368950,22.56924510
4843,104.32359160,22.56932930
4844,104.32351070,22.56936110
4845,104.32338640,22.56938510
4846,104.32321740,22.56939120
4847,104.32311550,22.56939990
4848,104.32302970,22.56941970
4849,104.32295860,22.56944940
4850,104.32283520,22.56952990
4851,104.32278420,22.56957820
4852,104.32269980,22.56967730
4853,104.32256030,22.56986800
4854,104.32250720,22.56995080
4855,104.32243560,22.57006250
4856,104.32219280,22.57035840
4857,104.32215120,22.57042900
4858,104.32213250,22.57050460
4859,104.32213470,22.57066630
4860,104.32214190,22.57077080
4861,104.32213920,22.57085380
4862,104.32210970,22.57104080
4863,104.32196750,22.57158940
4864,104.32196350,22.57168230
4865,104.32196700,22.57170430
4866,104.32197960,22.57178260
4867,104.32201710,22.57185320
4868,104.32206270,22.57191140
4869,104.32215260,22.57198190
4870,104.32366490,22.57281740
4871,104.32383300,22.57291940
4872,104.32392420,22.57298500
4873,104.32396000,22.57302550
4874,104.32399930,22.57309770
4875,104.32400200,22.57314230
4876,104.32399750,22.57317780
4877,104.32397780,22.57323390
4878,104.32393630,22.57328530
4879,104.32387660,22.57332560
4880,104.32375450,22.57337390
4881,104.32340380,22.57343950
4882,104.32332740,22.57347050
4883,104.32306320,22.57361540
4884,104.32256650,22.57390100
4885,104.32248920,22.57395090
4886,104.32242480,22.57400790
4887,104.32239530,22.57405740
4888,104.32237920,22.57409950
4889,104.32237520,22.57416830
4890,104.32238530,22.57421840
4891,104.32240290,22.57425830
4892,104.32243290,22.57430020
4893,104.32246980,22.57432990
4894,104.32251470,22.57435900
4895,104.32281510,22.57445310
4896,104.32285670,22.57448160
4897,104.32287680,22.57451380
4898,104.32289250,22.57475550
4899,104.32290760,22.57489950
4900,104.32291970,22.57495400
4901,104.32295280,22.57500810
4902,104.32301720,22.57506380
4903,104.32309490,22.57509230
4904,104.32316850,22.57510260
4905,104.32334440,22.57503100
4906,104.32353930,22.57494530
4907,104.32361040,22.57493670
4908,104.32367610,22.57494530
4909,104.32373110,22.57496890
4910,104.32377930,22.57499740
4911,104.32381290,22.57503200
4912,104.32389690,22.57520500
4913,104.32401540,22.57538740
4914,104.32412670,22.57548030
4915,104.32422320,22.57551990
4916,104.32433410,22.57555170
4917,104.32450490,22.57557190
4918,104.32464520,22.57559510
4919,104.32474760,22.57564500
4920,104.32481870,22.57570820
4921,104.32498990,22.57600620
4922,104.32499300,22.57606730
4923,104.32496760,22.57615400
4924,104.32490140,22.57623530
4925,104.32472710,22.57642220
4926,104.32456480,22.57662030
4927,104.32452730,22.57669590
4928,104.32448070,22.57683630
4929,104.32445930,22.57693290
4930,104.32440830,22.57701460
4931,104.32434880,22.57705760
4932,104.32427020,22.57708390
4933,104.32416960,22.57709510
4934,104.32407730,22.57709780
4935,104.32400060,22.57710000
4936,104.32393490,22.57711490
4937,104.32389330,22.57713970
4938,104.32386920,22.57716940
4939,104.32383840,22.57721650
4940,104.32381910,22.57727180
4941,104.32386120,22.57766720
4942,104.32387460,22.57788140
4943,104.32387050,22.57807710
4944,104.32385180,22.57822320
4945,104.32383030,22.57830000
4946,104.32373640,22.57846100
4947,104.32358220,22.57862810
4948,104.32329250,22.57893400
4949,104.32313700,22.57909000
4950,104.32295590,22.57922500
4951,104.32278290,22.57931040
4952,104.32265010,22.57935630
4953,104.32234840,22.57944170
4954,104.32216060,22.57949990
4955,104.32208020,22.57953090
4956,104.32201040,22.57958530
4957,104.32195950,22.57965220
4958,104.32193930,22.57970670
4959,104.32193800,22.57977600
4960,104.32196750,22.57984540
4961,104.32201800,22.57993170
4962,104.32218610,22.58011660
4963,104.32239260,22.58041620
4964,104.32249050,22.58059700
4965,104.32254820,22.58076300
4966,104.32256430,22.58094870
4967,104.32257370,22.58110350
4968,104.32255630,22.58121120
4969,104.32250660,22.58132760
4970,104.32235780,22.58148120
4971,104.32198230,22.58176970
4972,104.32193800,22.58183660
4973,104.32191790,22.58189480
4974,104.32193000,22.58198020
4975,104.32198900,22.58207930
4976,104.32206940,22.58217830
4977,104.32224110,22.58233060
4978,104.32236180,22.58237890
4979,104.32250530,22.58240740
4980,104.32259650,22.58244330
4981,104.32266490,22.58250900
4982,104.32270910,22.58259440
4983,104.32271990,22.58269590
4984,104.32274270,22.58279870
4985,104.32278160,22.58289410
4986,104.32285420,22.58300320
4987,104.32292100,22.58309090
4988,104.32294990,22.58314600
4989,104.32296290,22.58318660
4990,104.32295520,22.58324630
4991,104.32292240,22.58330390
4992,104.32282450,22.58342900
4993,104.32278290,22.58349960
4994,104.32277220,22.58358380
4995,104.32280300,22.58366920
4996,104.32286740,22.58374100
4997,104.32300420,22.58381290
4998,104.32311280,22.58388960
4999,104.32317990,22.58396760
5000,104.32321610,22.58405560
5001,104.32330330,22.58430570
5002,104.32338100,22.58445800
5003,104.32351510,22.58476880
5004,104.32352050,22.58484310
5005,104.32349910,22.58494090
5006,104.32345480,22.58504490
5007,104.32328720,22.58535080
5008,104.32320670,22.58544240
5009,104.32313160,22.58550800
5010,104.32301220,22.58558360
5011,104.32281780,22.58569620
5012,104.32271050,22.58577670
5013,104.32264610,22.58584240
5014,104.32261390,22.58590550
5015,104.32259650,22.58599960
5016,104.32260590,22.58612340
5017,104.32267160,22.58625470
5018,104.32274270,22.58644660
5019,104.32278920,22.58660760
5020,104.32278530,22.58673130
5021,104.32276090,22.58688910
5022,104.32271840,22.58703360
5023,104.32267160,22.58724160
5024,104.32262690,22.58735860
5025,104.32263920,22.58746670
5026,104.32265350,22.58751490
5027,104.32269200,22.58759300
5028,104.32277160,22.58768650
5029,104.32286150,22.58774890
5030,104.32300780,22.58782460
5031,104.32310520,22.58791490
5032,104.32319370,22.58807310
5033,104.32333950,22.58821400
5034,104.32352900,22.58831040
5035,104.32373170,22.58834740
5036,104.32381690,22.58834600
5037,104.32395210,22.58835420
5038,104.32412350,22.58840690
5039,104.32428260,22.58849920
5040,104.32445810,22.58861420
5041,104.32470210,22.58882780
5042,104.32476060,22.58894760
5043,104.32478740,22.58902380
5044,104.32481380,22.58913660
5045,104.32482590,22.58927530
5046,104.32480750,22.58959010
5047,104.32485800,22.58971240
5048,104.32494170,22.58989890
5049,104.32500080,22.59007040
5050,104.32499270,22.59016830
5051,104.32492940,22.59028890
5052,104.32486620,22.59037180
5053,104.32474380,22.59046600
5054,104.32458050,22.59064490
5055,104.32443970,22.59074850
5056,104.32437650,22.59086350
5057,104.32433360,22.59093320
5058,104.32435610,22.59107440
5059,104.32460300,22.59144930
5060,104.32472130,22.59164520
5061,104.32498450,22.59204840
5062,104.32517020,22.59232340
5063,104.32525580,22.59252440
5064,104.32535400,22.59285360
5065,104.32534320,22.59304640
5066,104.32525070,22.59329780
5067,104.32520450,22.59342350
5068,104.32508650,22.59378010
5069,104.32507950,22.59411730
5070,104.32508270,22.59426390
